ENZYME_TYPE,HIDROPHOBICITY,ISOELECTRIC,AROMATIC,INSTABLE,MW,HELIX,TURN,SHEET,MOL_EXT_RED,MOL_EXT_OX
PDC beta-lactamase,-0.2911838790931994,8.34067783355713,0.0906801007556675,37.0498740554156,43476.87319999999,0.28967254408060455,0.22921914357682618,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.2962216624685143,8.648965644836426,0.0906801007556675,35.68287153652391,43430.84779999998,0.28967254408060455,0.23425692695214106,0.2947103274559194,54320,54445
PDC beta-lactamase,-0.28463476070529004,8.837793540954593,0.0906801007556675,35.51284634760704,43370.83889999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2861460957178845,8.34067783355713,0.0906801007556675,35.966246851385364,43470.91169999998,0.28967254408060455,0.2292191435768262,0.3047858942065491,54320,54445
PDC beta-lactamase,-0.2899244332493706,8.648965644836426,0.0906801007556675,35.87279596977328,43400.821799999976,0.28967254408060455,0.23425692695214106,0.29722921914357686,54320,54445
PDC beta-lactamase,-0.3020151133501264,8.648965644836426,0.0906801007556675,36.249370277078064,43385.767399999975,0.2871536523929471,0.23425692695214106,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2928934010152287,8.648965644836426,0.09137055837563451,36.09822335025379,43039.36489999998,0.2893401015228426,0.233502538071066,0.29949238578680204,54320,54445
PDC beta-lactamase,-0.2755667506297233,8.340742301940917,0.0906801007556675,35.9667506297229,43356.76589999998,0.28967254408060455,0.2317380352644836,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.30554156171284674,8.848688697814943,0.0906801007556675,38.095969773299714,43443.84989999998,0.2871536523929471,0.23425692695214104,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.2934508816120911,8.837793540954593,0.0906801007556675,34.75214105793449,43499.995999999985,0.28967254408060455,0.2292191435768262,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.22191435768261988,8.332232475280762,0.0906801007556675,32.952896725440795,43205.67949999998,0.2947103274559194,0.23677581863979846,0.3022670025188917,54320,54445
PDC beta-lactamase,-0.28362720403022706,8.84881763458252,0.0906801007556675,36.334005037783356,43369.81099999997,0.28967254408060455,0.23677581863979846,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.3111675126903557,8.648965644836426,0.09137055837563451,35.69137055837562,43085.39029999997,0.2893401015228426,0.23604060913705585,0.29187817258883253,54320,54445
PDC beta-lactamase,-0.27481108312342606,8.34067783355713,0.0906801007556675,35.99924433249368,43512.99129999999,0.2947103274559194,0.2292191435768262,0.2997481108312343,54320,54445
PDC beta-lactamase,-0.29434447300771244,8.649094581604007,0.09254498714652956,37.1529562982005,42634.964399999975,0.29048843187660667,0.23136246786632392,0.2982005141388175,54320,54445
PDC beta-lactamase,-0.2764102564102567,8.639037513732912,0.09230769230769231,37.107948717948695,42692.058799999984,0.28974358974358977,0.22307692307692306,0.3076923076923077,54320,54445
PDC beta-lactamase,-0.2922110552763823,8.34067783355713,0.09045226130653267,36.425628140703495,43574.97639999998,0.2889447236180904,0.23115577889447236,0.3040201005025126,54320,54445
PDC beta-lactamase,-0.28463476070529004,8.648965644836426,0.0906801007556675,37.736020151133474,43400.821799999976,0.28967254408060455,0.23425692695214104,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.29722921914357714,8.648965644836426,0.0906801007556675,37.06700251889167,43354.75339999998,0.2871536523929471,0.2367758186397985,0.2972292191435768,54320,54445
PDC beta-lactamase,-0.28614609571788446,8.848688697814943,0.0906801007556675,35.808060453400486,43398.85229999998,0.28967254408060455,0.23425692695214106,0.29974811083123426,54320,54445
PDC beta-lactamase,-0.2544080604534008,8.648965644836426,0.0906801007556675,36.547858942065474,43353.851399999985,0.292191435768262,0.2317380352644836,0.30982367758186397,54320,54445
PDC beta-lactamase,-0.3070528967254412,8.648836708068849,0.0906801007556675,35.776322418136,43513.939799999986,0.2871536523929471,0.2292191435768262,0.3022670025188917,54320,54445
KPC beta-lactamase,-0.001365187713310598,7.646742820739747,0.08532423208191126,28.791808873720136,31171.02600000001,0.2935153583617748,0.24232081911262798,0.3174061433447099,47900,48025
KPC beta-lactamase,-0.0010238907849829482,7.646742820739747,0.08532423208191126,28.759385665529006,31112.946900000006,0.2901023890784983,0.24232081911262798,0.32423208191126285,47900,48025
KPC beta-lactamase,0.0016949152542372777,6.747265815734863,0.08135593220338984,28.664406779661014,31357.237700000012,0.29152542372881357,0.2406779661016949,0.32542372881355935,46410,46535
KPC beta-lactamase,-0.008191126279863523,7.6736845016479505,0.08191126279863481,28.791808873720136,31130.96550000001,0.2901023890784983,0.24573378839590443,0.3174061433447099,46410,46535
KPC beta-lactamase,0.0017064846416382146,7.6736845016479505,0.08191126279863481,29.449146757679177,31128.992700000013,0.2901023890784983,0.24232081911262798,0.32081911262798635,46410,46535
KPC beta-lactamase,-0.005119453924914647,8.376780128479005,0.08191126279863481,30.132423208191124,31110.975800000004,0.2901023890784983,0.24232081911262798,0.32081911262798635,42400,42525
KPC beta-lactamase,-0.029729729729729724,6.615910911560059,0.08445945945945946,28.314527027027026,31499.347100000006,0.2905405405405405,0.23986486486486486,0.3175675675675676,47900,48025
KPC beta-lactamase,0.010996563573883166,7.646742820739747,0.0859106529209622,30.318213058419243,30982.844800000006,0.29553264604810997,0.24054982817869416,0.32302405498281783,47900,48025
KPC beta-lactamase,0.01467576791808874,8.366594123840333,0.08873720136518772,28.75767918088737,31189.085800000004,0.29692832764505117,0.24232081911262798,0.32081911262798635,49390,49515
KPC beta-lactamase,0.02354948805460751,8.366594123840333,0.08873720136518772,29.468600682593856,31219.177900000006,0.29692832764505117,0.24232081911262798,0.32423208191126285,49390,49515
KPC beta-lactamase,0.005119453924914609,6.83542308807373,0.08191126279863481,27.49419795221842,31095.91970000001,0.2901023890784983,0.24232081911262798,0.32081911262798635,46410,46535
KPC beta-lactamase,0.008191126279863483,8.378649711608887,0.08532423208191126,28.75767918088737,31163.05190000001,0.2935153583617748,0.24232081911262798,0.32081911262798635,47900,48025
KPC beta-lactamase,-0.06744186046511623,6.839288139343262,0.07973421926910298,28.65016611295681,32025.89400000002,0.2823920265780731,0.23920265780730895,0.318936877076412,46410,46535
KPC beta-lactamase,-0.01774744027303754,7.6736845016479505,0.08191126279863481,29.449146757679177,31098.92370000001,0.28668941979522183,0.24573378839590443,0.3174061433447099,46410,46535
KPC beta-lactamase,0.0071672354948805325,7.647140693664551,0.08532423208191126,29.04914675767918,31155.02660000001,0.2935153583617748,0.24232081911262798,0.32423208191126285,47900,48025
KPC beta-lactamase,-0.008191126279863499,8.389093589782718,0.07508532423208192,29.04914675767918,31050.92570000001,0.28668941979522183,0.24232081911262798,0.32423208191126285,40910,41035
KPC beta-lactamase,-0.0010238907849829512,7.646742820739747,0.08532423208191126,28.502047781569964,31112.946900000006,0.2901023890784983,0.24232081911262798,0.32423208191126285,47900,48025
KPC beta-lactamase,0.007796610169491522,6.617445564270019,0.0847457627118644,28.952203389830505,31369.245000000003,0.29491525423728815,0.24406779661016947,0.32542372881355935,47900,48025
KPC beta-lactamase,-0.0233108108108108,8.366594123840333,0.08445945945945946,29.14662162162162,31480.390099999997,0.2905405405405405,0.24662162162162163,0.3175675675675676,47900,48025
KPC beta-lactamase,0.009215017064846408,7.6736845016479505,0.08191126279863481,29.73890784982935,31084.94010000001,0.2901023890784983,0.24232081911262798,0.32423208191126285,46410,46535
KPC beta-lactamase,-0.0027303754266211734,8.389093589782718,0.08191126279863481,28.336518771331054,31143.022600000015,0.2901023890784983,0.24232081911262798,0.32081911262798635,46410,46535
KPC beta-lactamase,-0.010238907849829325,8.378649711608887,0.08191126279863481,28.75767918088736,31142.034500000012,0.2901023890784983,0.24232081911262798,0.32081911262798635,46410,46535
KPC beta-lactamase,-0.011262798634812294,7.646742820739747,0.08532423208191126,29.449146757679177,31124.957600000005,0.2901023890784983,0.24573378839590443,0.3174061433447099,47900,48025
KPC beta-lactamase,0.019795221843003398,6.611591148376465,0.08532423208191126,27.75153583617747,31071.891600000006,0.2935153583617748,0.24573378839590443,0.32081911262798635,47900,48025
KPC beta-lactamase,0.015540540540540528,6.617445564270019,0.08445945945945946,28.60135135135135,31440.322900000006,0.2939189189189189,0.23986486486486486,0.32432432432432434,47900,48025
KPC beta-lactamase,-0.006825938566552921,8.400117683410649,0.07849829351535836,29.62935153583617,31064.91070000001,0.2866894197952219,0.24914675767918087,0.32081911262798635,44920,45045
KPC beta-lactamase,0.022448979591836733,8.378649711608887,0.08503401360544219,28.693877551020407,31262.18290000001,0.29591836734693877,0.2414965986394558,0.3197278911564626,47900,48025
KPC beta-lactamase,-0.008191126279863499,7.6736845016479505,0.08191126279863481,30.948805460750854,31130.96550000001,0.2901023890784983,0.24573378839590443,0.3174061433447099,46410,46535
KPC beta-lactamase,-0.006825938566552909,7.678686332702638,0.07849829351535836,29.04914675767918,31065.89550000001,0.2866894197952219,0.24573378839590443,0.32081911262798635,44920,45045
KPC beta-lactamase,0.005460750853242308,7.646742820739747,0.08873720136518772,28.950853242320814,31270.158600000006,0.29692832764505117,0.23890784982935154,0.32081911262798635,53400,53525
KPC beta-lactamase,0.026962457337883983,8.389222526550295,0.08191126279863481,29.015017064846415,31099.009700000013,0.2935153583617748,0.24232081911262798,0.32081911262798635,46410,46535
ACT beta-lactamase,-0.06797900262467187,9.086448097229006,0.08923884514435695,35.522073490813625,41265.20120000002,0.30183727034120733,0.2467191601049869,0.2887139107611548,84340,84465
ACT beta-lactamase,-0.03595800524934386,8.736320304870606,0.08923884514435695,36.165643044619394,41271.18240000002,0.3044619422572178,0.24671916010498687,0.29396325459317585,84340,84465
ACT beta-lactamase,-0.04645669291338581,8.875765419006349,0.08923884514435695,34.31944881889763,41243.17240000002,0.30183727034120733,0.24671916010498687,0.2887139107611548,84340,84465
ACT beta-lactamase,-0.07217847769028865,8.884984397888186,0.08923884514435695,34.115774278215206,41335.20030000003,0.30183727034120733,0.24146981627296588,0.28346456692913385,82850,82975
ACT beta-lactamase,-0.09396325459317573,8.884984397888186,0.09448818897637795,34.13782152230969,41492.37510000003,0.30183727034120733,0.24671916010498687,0.27296587926509186,82850,82975
ACT beta-lactamase,-0.06640419947506557,9.172706794738769,0.09448818897637795,37.63519685039368,41360.26550000002,0.30183727034120733,0.24671916010498687,0.28608923884514437,81360,81485
ACT beta-lactamase,-0.1241469816272966,8.728068351745605,0.09186351706036745,34.813674540682385,41448.296600000016,0.29396325459317585,0.24671916010498685,0.28608923884514437,81360,81485
ACT beta-lactamase,-0.08582677165354324,8.875958824157717,0.09186351706036745,35.69871391076113,41352.210800000015,0.30183727034120733,0.24934383202099736,0.28608923884514437,81360,81485
ACT beta-lactamase,-0.0808398950131233,8.24287929534912,0.08923884514435695,32.05330708661415,41274.03090000002,0.30183727034120733,0.2440944881889764,0.28346456692913385,82850,82975
ACT beta-lactamase,-0.06089238845144354,8.562835884094238,0.08923884514435695,35.61446194225719,41259.087400000026,0.29396325459317585,0.24934383202099736,0.2992125984251968,81360,81485
ACT beta-lactamase,-0.045931758530183726,8.885113334655763,0.08923884514435695,36.79713910761153,41228.11790000001,0.30183727034120733,0.24934383202099736,0.2887139107611548,84340,84465
ACT beta-lactamase,-0.049081364829396276,8.546525382995608,0.08923884514435695,34.617874015748015,41313.17600000002,0.3044619422572178,0.24934383202099736,0.28608923884514437,84340,84465
ACT beta-lactamase,-0.11994750656167978,8.884790992736818,0.09186351706036745,34.40422572178476,41630.544200000026,0.2992125984251968,0.24409448818897636,0.2887139107611548,82850,82975
ACT beta-lactamase,-0.08503937007874013,8.808073616027833,0.09186351706036745,34.07089238845143,41436.22270000003,0.30183727034120733,0.2440944881889764,0.28083989501312334,82850,82975
ACT beta-lactamase,-0.030708661417322806,8.236045646667481,0.09186351706036745,35.40396325459316,41360.27880000003,0.30446194225721784,0.23097112860892388,0.29396325459317585,84340,84465
ACT beta-lactamase,-0.05170603674540682,8.944230842590333,0.09186351706036745,36.79713910761153,41302.17480000002,0.3044619422572178,0.24934383202099736,0.28608923884514437,84340,84465
ACT beta-lactamase,-0.060367454068241434,9.086448097229006,0.08923884514435695,35.9677427821522,41309.31990000002,0.30183727034120733,0.2467191601049869,0.29133858267716534,84340,84465
ACT beta-lactamase,-0.08635170603674538,8.944230842590333,0.09186351706036745,34.92758530183725,41423.356400000026,0.2965879265091863,0.24146981627296588,0.2887139107611548,82850,82975
ACT beta-lactamase,-0.06167979002624666,8.884984397888186,0.08923884514435695,32.80396325459316,41281.109800000035,0.30183727034120733,0.24146981627296588,0.28083989501312334,82850,82975
ACT beta-lactamase,-0.09895013123359574,8.531504249572755,0.09186351706036745,34.31131233595798,41388.21820000001,0.2992125984251968,0.2440944881889764,0.28346456692913385,81360,81485
ACT beta-lactamase,-0.05328083989501306,8.546525382995608,0.08923884514435695,34.310262467191585,41275.08500000002,0.30183727034120733,0.24934383202099739,0.2887139107611548,84340,84465
ACT beta-lactamase,-0.03989501312335953,8.728132820129392,0.09186351706036745,33.56669291338581,41256.16940000002,0.30183727034120733,0.2440944881889764,0.2913385826771654,84340,84465
ACT beta-lactamase,-0.042257217847769014,8.99541873931885,0.08923884514435695,33.813937007874,41255.229500000016,0.30183727034120733,0.2440944881889764,0.2913385826771654,84340,84465
ACT beta-lactamase,-0.06561679790026247,8.546460914611817,0.09186351706036745,31.63624671916009,41461.356300000014,0.30446194225721784,0.24934383202099736,0.2887139107611549,82850,82975
ACT beta-lactamase,-0.05879265091863515,8.875765419006349,0.08923884514435695,35.74490813648291,41272.17050000002,0.30183727034120733,0.24671916010498687,0.29396325459317585,84340,84465
ACT beta-lactamase,-0.049081364829396255,8.546525382995608,0.08923884514435695,34.617874015748015,41313.17600000003,0.3044619422572178,0.24934383202099736,0.28608923884514437,84340,84465
ACT beta-lactamase,-0.05196850393700787,8.995483207702637,0.08923884514435695,35.9677427821522,41238.19890000002,0.30183727034120733,0.24934383202099736,0.29396325459317585,84340,84465
ACT beta-lactamase,-0.06246719160104981,8.546525382995608,0.08923884514435695,34.73388451443567,41312.14820000002,0.30183727034120733,0.24934383202099736,0.2887139107611548,84340,84465
ACT beta-lactamase,-0.05643044619422564,8.736320304870606,0.08923884514435695,34.39503937007872,41299.192600000024,0.30183727034120733,0.2467191601049869,0.2887139107611548,84340,84465
ACT beta-lactamase,-0.046194225721784825,8.884984397888186,0.08661417322834646,35.794251968503914,41227.13160000002,0.30183727034120733,0.24671916010498687,0.29396325459317585,78840,78965
ACT beta-lactamase,-0.0711286089238844,8.74502353668213,0.09186351706036745,35.371679790026235,41444.395200000035,0.30183727034120733,0.24671916010498687,0.2782152230971129,82850,82975
